,id,frequency
4998,"(984, 56395)",1
4999,"(399, 56405)",1
5000,"(2681, 66302)",1
5001,"(4889, 26762)",1
5002,"(216, 64490)",2
5003,"(10113, 63774)",1
5004,"(10113, 66434)",1
5005,"(98, 64494)",1
5006,"(861, 64494)",1
5007,"(2814, 64494)",1
5008,"(6519, 26834)",1
5009,"(11264, 26783)",1
5010,"(3506, 30545)",1
5011,"(4780, 30545)",1
5012,"(7318, 30545)",1
5013,"(7738, 30545)",1
5014,"(7846, 30545)",1
5015,"(11940, 30545)",1
5016,"(14305, 30545)",1
5017,"(14306, 30545)",1
5018,"(14307, 30545)",1
5019,"(14308, 30545)",1
5020,"(5940, 26825)",1
5021,"(744, 44264)",1
5022,"(3268, 65027)",1
5023,"(9853, 19213)",1
5024,"(6720, 66369)",1
5025,"(778, 30511)",1
5026,"(6187, 63354)",1
5027,"(1045, 26836)",1
5028,"(1994, 2786)",1
5029,"(5301, 30534)",1
5030,"(928, 67500)",1
5031,"(3474, 66419)",5
5032,"(4887, 30534)",1
5033,"(4949, 65759)",1
5034,"(6411, 65759)",1
5035,"(11245, 26756)",1
5036,"(332, 63856)",1
5037,"(2681, 62953)",3
5038,"(1309, 62954)",1
5039,"(1960, 30502)",2
5040,"(2681, 30529)",2
5041,"(3352, 64572)",1
5042,"(2681, 44235)",3
5043,"(7493, 52377)",1
5044,"(3474, 2792)",3
5045,"(7944, 22848)",1
5046,"(3474, 66420)",1
5047,"(5301, 65910)",1
5048,"(1045, 26825)",1
5049,"(399, 26811)",5
5050,"(1994, 66351)",1
5051,"(2681, 66351)",2
5052,"(9853, 66426)",1
5053,"(2531, 56432)",1
5054,"(3195, 26789)",2
5055,"(77, 64533)",1
5056,"(2026, 64555)",1
5057,"(1045, 65111)",1
5058,"(2681, 65111)",1
5059,"(14284, 26789)",1
5060,"(2945, 63355)",1
5061,"(399, 67875)",1
5062,"(3523, 64569)",1
5063,"(11100, 66449)",1
5064,"(399, 65910)",4
5065,"(6468, 64567)",1
5066,"(6468, 64568)",1
5067,"(6468, 64569)",1
5068,"(11354, 64567)",1
5069,"(11354, 64568)",1
5070,"(11354, 64569)",1
5071,"(14327, 64560)",1
5072,"(3445, 26816)",1
5073,"(11075, 66332)",1
5074,"(9512, 66330)",2
5075,"(11074, 66331)",2
5076,"(2681, 66419)",8
5077,"(5745, 26825)",1
5078,"(2401, 63703)",1
5079,"(11186, 26708)",1
5080,"(11187, 26708)",2
5081,"(830, 66442)",1
5082,"(399, 44442)",1
5083,"(14205, 44442)",1
5084,"(2026, 26834)",1
5085,"(1045, 64511)",1
5086,"(2604, 56409)",1
5087,"(2681, 63909)",2
5088,"(3474, 52385)",2
5089,"(1096, 64196)",1
5090,"(5238, 52386)",1
5091,"(7431, 26703)",1
5092,"(77, 30527)",1
5093,"(2051, 30537)",1
5094,"(2681, 26778)",3
5095,"(2681, 64277)",2
5096,"(5941, 26775)",1
5097,"(5941, 26776)",1
5098,"(6500, 26811)",2
5099,"(2681, 65913)",3
5100,"(5941, 65913)",1
5101,"(1306, 30537)",2
5102,"(6519, 65282)",1
5103,"(2526, 66344)",1
5104,"(12335, 66344)",1
5105,"(2681, 26774)",2
5106,"(14296, 30538)",1
5107,"(8881, 66227)",1
5108,"(211, 26824)",1
5109,"(13327, 19216)",1
5110,"(1749, 26824)",1
5111,"(11107, 65916)",1
5112,"(5301, 65916)",2
5113,"(14295, 67874)",1
5114,"(1306, 30538)",1
5115,"(9247, 3107)",1
5116,"(11342, 3107)",1
5117,"(6732, 65978)",2
5118,"(8394, 34713)",1
5119,"(5087, 2753)",2
5120,"(6880, 16695)",1
5121,"(6880, 44442)",1
5122,"(11317, 66431)",1
5123,"(5613, 64189)",1
5124,"(399, 44129)",1
5125,"(221, 2767)",1
5126,"(1544, 2767)",1
5127,"(2428, 2767)",1
5128,"(4855, 2767)",1
5129,"(6937, 2767)",1
5130,"(7864, 2767)",1
5131,"(8258, 2767)",1
5132,"(9184, 2767)",1
5133,"(11074, 2767)",1
5134,"(14235, 2767)",1
5135,"(5301, 30529)",2
5136,"(908, 26774)",1
5137,"(3474, 26774)",1
5138,"(6170, 26774)",1
5139,"(4268, 2749)",1
5140,"(5087, 26771)",1
5141,"(399, 63856)",3
5142,"(9511, 66442)",1
5143,"(98, 30502)",1
5144,"(98, 64925)",1
5145,"(928, 26778)",1
5146,"(928, 64277)",1
5147,"(211, 26776)",1
5148,"(2681, 66414)",5
5149,"(5301, 26728)",1
5150,"(3474, 56458)",1
5151,"(10594, 56409)",1
5152,"(2681, 26728)",1
5153,"(2863, 26774)",1
5154,"(658, 34746)",1
5155,"(211, 26811)",1
5156,"(11243, 26755)",1
5157,"(2681, 34728)",3
5158,"(11251, 26772)",1
5159,"(11281, 34754)",1
5160,"(2949, 56460)",1
5161,"(2681, 52385)",1
5162,"(1994, 64189)",1
5163,"(3243, 22850)",1
5164,"(11172, 30502)",1
5165,"(6725, 66420)",1
5166,"(2681, 26802)",2
5167,"(6708, 34754)",1
5168,"(5301, 52401)",2
5169,"(6837, 65986)",1
5170,"(1306, 56427)",1
5171,"(4515, 973)",2
5172,"(4515, 986)",2
5173,"(4515, 34670)",2
5174,"(5917, 26824)",1
5175,"(3352, 64955)",1
5176,"(8685, 64572)",2
5177,"(8685, 64955)",2
5178,"(4889, 63856)",1
5179,"(6741, 34754)",1
5180,"(2825, 26747)",1
5181,"(2681, 4265)",2
5182,"(11172, 26716)",1
5183,"(10161, 30537)",1
5184,"(14201, 52376)",1
5185,"(3474, 30537)",1
5186,"(1084, 64143)",1
5187,"(1084, 64144)",1
5188,"(2035, 2778)",1
5189,"(3474, 67506)",2
5190,"(11235, 26745)",1
5191,"(2681, 26762)",1
5192,"(10273, 26708)",1
5193,"(11179, 26708)",1
5194,"(11180, 26708)",1
5195,"(11181, 26708)",1
5196,"(11182, 26708)",1
5197,"(11183, 26708)",1
5198,"(11184, 26708)",1
5199,"(11191, 26708)",1
5200,"(11192, 26708)",1
5201,"(11193, 26708)",1
5202,"(11194, 26708)",1
5203,"(11195, 26708)",1
5204,"(9073, 65843)",1
5205,"(2895, 26708)",1
5206,"(5648, 30538)",1
5207,"(3474, 63862)",2
5208,"(332, 56767)",1
5209,"(332, 66424)",1
5210,"(9963, 30545)",1
5211,"(5087, 22848)",1
5212,"(5713, 56432)",1
5213,"(2529, 30501)",3
5214,"(6626, 30501)",1
5215,"(10970, 34754)",1
5216,"(77, 63703)",1
5217,"(669, 26703)",1
5218,"(399, 63704)",1
5219,"(1972, 63704)",1
5220,"(2588, 63704)",1
5221,"(2797, 63704)",1
5222,"(4608, 63704)",1
5223,"(5085, 63704)",1
5224,"(12487, 63704)",1
5225,"(13283, 63704)",1
5226,"(5940, 26839)",1
5227,"(2681, 65549)",1
5228,"(2945, 64575)",1
5229,"(2945, 64576)",1
5230,"(11348, 64558)",1
5231,"(11348, 64559)",1
5232,"(5301, 22848)",1
5233,"(2945, 64555)",1
5234,"(1309, 63344)",1
5235,"(8580, 34748)",1
5236,"(14225, 63342)",1
5237,"(77, 63355)",4
5238,"(4891, 56398)",2
5239,"(4894, 56398)",1
5240,"(2026, 22843)",1
5241,"(1318, 30539)",1
5242,"(3474, 26824)",1
5243,"(5301, 26824)",1
5244,"(11515, 56639)",1
5245,"(11579, 66572)",1
5246,"(231, 67810)",1
5247,"(257, 67810)",1
5248,"(77, 64915)",1
5249,"(4374, 56645)",1
5250,"(8357, 64963)",1
5251,"(4894, 52391)",1
5252,"(2038, 66517)",1
5253,"(77, 65484)",2
5254,"(5087, 64050)",1
5255,"(6324, 65789)",1
5256,"(11442, 56496)",1
5257,"(4889, 56809)",1
5258,"(5301, 56600)",1
5259,"(9150, 62991)",1
5260,"(2681, 64903)",2
5261,"(4632, 56552)",2
5262,"(11388, 66106)",1
5263,"(5518, 56636)",3
5264,"(9401, 65716)",2
5265,"(11383, 65716)",2
5266,"(11656, 44272)",1
5267,"(928, 56601)",1
5268,"(2026, 56808)",1
5269,"(6524, 56639)",1
5270,"(2351, 44272)",1
5271,"(5932, 65061)",1
5272,"(5932, 65062)",1
5273,"(3260, 62757)",1
5274,"(5518, 66568)",1
5275,"(1994, 56628)",1
5276,"(1218, 67810)",1
5277,"(3512, 34344)",1
5278,"(3512, 52261)",1
5279,"(2681, 64578)",1
5280,"(6500, 44254)",1
5281,"(2047, 64050)",2
5282,"(14416, 64050)",2
5283,"(2681, 56628)",2
5284,"(2280, 56591)",1
5285,"(11646, 44272)",1
5286,"(1055, 44272)",1
5287,"(1055, 44274)",1
5288,"(2681, 56651)",1
5289,"(928, 66687)",2
5290,"(10442, 66521)",1
5291,"(7555, 62878)",1
5292,"(11408, 34452)",1
5293,"(10810, 65807)",1
5294,"(6815, 34636)",1
5295,"(11417, 56595)",1
5296,"(11408, 34368)",1
5297,"(11409, 34368)",1
5298,"(2864, 16695)",1
5299,"(11666, 63712)",1
5300,"(14376, 66521)",1
5301,"(744, 44272)",3
5302,"(6626, 62890)",1
5303,"(9118, 66510)",1
5304,"(11410, 34368)",1
5305,"(5768, 65069)",2
5306,"(11669, 44272)",1
5307,"(2999, 56799)",1
5308,"(5757, 62790)",1
5309,"(6602, 56646)",2
5310,"(6765, 67717)",1
5311,"(11411, 34368)",1
5312,"(1306, 34370)",1
5313,"(1306, 56626)",1
5314,"(2489, 56501)",1
5315,"(3474, 56610)",2
5316,"(11587, 62927)",1
5317,"(77, 56586)",2
5318,"(11517, 67810)",1
5319,"(1493, 56496)",1
5320,"(11528, 56671)",1
5321,"(2681, 56798)",2
5322,"(3474, 66514)",1
5323,"(399, 62904)",1
5324,"(2483, 63948)",1
5325,"(399, 64718)",1
5326,"(399, 64724)",1
5327,"(951, 64718)",1
5328,"(2435, 64718)",1
5329,"(6503, 64718)",1
5330,"(14398, 64718)",1
5331,"(14399, 64718)",1
5332,"(399, 64172)",3
5333,"(7749, 56735)",2
5334,"(2868, 64915)",1
5335,"(11432, 64915)",1
5336,"(2464, 16695)",1
5337,"(10831, 16695)",1
5338,"(2681, 56802)",1
5339,"(2681, 62775)",1
5340,"(3474, 62775)",1
5341,"(4268, 63971)",1
5342,"(4460, 63914)",1
5343,"(2681, 65016)",1
5344,"(2681, 63032)",2
5345,"(2681, 65309)",2
5346,"(2681, 64718)",7
5347,"(6725, 56763)",1
5348,"(2681, 56600)",7
5349,"(2026, 56597)",1
5350,"(4268, 64724)",1
5351,"(77, 56653)",2
5352,"(2305, 56645)",2
5353,"(3474, 56576)",3
5354,"(10179, 56569)",1
5355,"(5397, 66481)",1
5356,"(5397, 66482)",1
5357,"(10259, 66481)",1
5358,"(10259, 66482)",1
5359,"(5261, 62939)",1
5360,"(11492, 64090)",1
5361,"(14492, 44272)",1
5362,"(3250, 65204)",1
5363,"(14401, 65204)",1
5364,"(9171, 62903)",1
5365,"(6170, 39996)",1
5366,"(6170, 62916)",1
5367,"(14369, 62916)",1
5368,"(14370, 39996)",1
5369,"(14370, 62916)",1
5370,"(14919, 39996)",1
5371,"(11541, 56767)",1
5372,"(399, 56767)",1
5373,"(6752, 56735)",2
5374,"(3103, 65912)",1
5375,"(2687, 56735)",2
5376,"(2600, 56672)",1
5377,"(9169, 56672)",1
5378,"(3167, 56801)",1
5379,"(6671, 56569)",1
5380,"(399, 62903)",1
5381,"(830, 62903)",1
5382,"(830, 62904)",1
5383,"(857, 56763)",2
5384,"(2681, 56610)",2
5385,"(77, 56501)",1
5386,"(5301, 56501)",1
5387,"(2681, 62946)",2
5388,"(2681, 62912)",2
5389,"(623, 34368)",2
5390,"(10128, 65319)",1
5391,"(2681, 56739)",5
5392,"(2681, 56740)",5
5393,"(3474, 56739)",2
5394,"(3474, 56740)",2
5395,"(3474, 65916)",2
5396,"(984, 56704)",1
5397,"(4267, 56607)",1
5398,"(6992, 56673)",1
5399,"(2681, 56759)",4
5400,"(2681, 62824)",1
5401,"(2681, 63038)",1
5402,"(861, 66571)",2
5403,"(4399, 66520)",1
5404,"(10040, 56558)",1
5405,"(830, 56698)",1
5406,"(4460, 56818)",1
5407,"(830, 62864)",2
5408,"(830, 62938)",1
5409,"(4995, 56628)",1
5410,"(1084, 56801)",1
5411,"(5768, 34350)",3
5412,"(5768, 44074)",2
5413,"(5768, 56796)",1
5414,"(3474, 56607)",1
5415,"(2950, 56639)",1
5416,"(822, 64908)",1
5417,"(10434, 56684)",1
5418,"(1793, 52261)",1
5419,"(1153, 56628)",1
5420,"(5941, 56625)",1
5421,"(11456, 64736)",1
5422,"(5570, 66474)",1
5423,"(1925, 56544)",2
5424,"(44, 16695)",2
5425,"(10487, 44083)",1
5426,"(2351, 56497)",1
5427,"(11389, 56813)",1
5428,"(5412, 65802)",1
5429,"(517, 56669)",1
5430,"(1122, 56669)",1
5431,"(3042, 56669)",1
5432,"(3474, 56669)",1
5433,"(5424, 56669)",1
5434,"(2681, 56511)",2
5435,"(2681, 64910)",1
5436,"(2681, 66581)",1
5437,"(404, 56637)",2
5438,"(11506, 65069)",1
5439,"(13067, 56637)",1
5440,"(6170, 56797)",2
5441,"(6384, 65917)",1
5442,"(1498, 62886)",1
5443,"(4460, 64918)",1
5444,"(14452, 56658)",1
5445,"(278, 56671)",1
5446,"(1196, 64956)",1
5447,"(2400, 64956)",1
5448,"(7275, 64956)",2
5449,"(908, 56808)",2
5450,"(11540, 56756)",1
5451,"(2681, 64724)",2
5452,"(3474, 62937)",1
5453,"(11421, 66456)",1
5454,"(11421, 66457)",1
5455,"(11422, 66458)",1
5456,"(1162, 66523)",1
5457,"(2681, 56583)",5
5458,"(5613, 66687)",1
5459,"(3614, 64963)",1
5460,"(2681, 56585)",3
5461,"(1452, 56631)",1
5462,"(5747, 62822)",1
5463,"(77, 64466)",1
5464,"(2681, 52391)",2
5465,"(11479, 64721)",1
5466,"(2681, 66557)",15
5467,"(6187, 64904)",2
5468,"(1939, 64724)",1
5469,"(5613, 64724)",2
5470,"(77, 65948)",1
5471,"(3025, 64722)",1
5472,"(2681, 56655)",2
5473,"(2681, 64053)",1
5474,"(2681, 56811)",1
5475,"(2681, 56626)",2
5476,"(9118, 63449)",1
5477,"(1994, 64515)",2
5478,"(4969, 56639)",2
5479,"(10363, 65718)",1
5480,"(10363, 65921)",1
5481,"(1449, 56631)",1
5482,"(77, 56692)",1
5483,"(3342, 56742)",1
5484,"(4697, 62779)",1
5485,"(4460, 65309)",1
5486,"(399, 56533)",1
5487,"(10980, 56533)",1
5488,"(7703, 56673)",1
5489,"(10418, 62779)",1
5490,"(10418, 65719)",2
5491,"(399, 66455)",2
5492,"(944, 66455)",2
5493,"(1196, 56561)",1
5494,"(1196, 66455)",1
5495,"(1204, 66455)",2
5496,"(1679, 66455)",1
5497,"(14440, 66455)",1
5498,"(6116, 64170)",1
5499,"(11447, 64170)",1
5500,"(2681, 52397)",1
5501,"(1994, 62854)",1
5502,"(5613, 64902)",1
5503,"(2681, 64904)",5
5504,"(9074, 62928)",1
5505,"(10183, 65312)",1
5506,"(11545, 56771)",1
5507,"(9408, 44252)",1
5508,"(13228, 56615)",1
5509,"(14464, 56693)",1
5510,"(2026, 62902)",1
5511,"(2026, 64466)",1
5512,"(12393, 64912)",1
5513,"(7744, 62779)",4
5514,"(3474, 52383)",1
5515,"(4515, 165)",2
5516,"(4515, 1171)",2
5517,"(11558, 44272)",1
5518,"(6752, 62790)",1
5519,"(3474, 56558)",4
5520,"(3593, 62883)",1
5521,"(14344, 56698)",1
5522,"(2681, 66170)",1
5523,"(5998, 66170)",1
5524,"(10919, 44272)",1
5525,"(2681, 62905)",3
5526,"(3199, 56646)",1
5527,"(3474, 56616)",1
5528,"(91, 44272)",1
5529,"(11559, 44272)",1
5530,"(211, 63253)",2
5531,"(10128, 34677)",2
5532,"(2681, 66514)",3
5533,"(928, 56597)",1
5534,"(2681, 56597)",4
5535,"(10090, 62901)",1
5536,"(744, 62851)",1
5537,"(2080, 56569)",1
5538,"(211, 62914)",1
5539,"(658, 65789)",1
5540,"(5940, 66688)",1
5541,"(404, 56558)",1
5542,"(6170, 62885)",1
5543,"(830, 65686)",1
5544,"(3474, 65016)",2
5545,"(4933, 62911)",1
5546,"(14352, 64956)",1
5547,"(14353, 64956)",1
5548,"(14354, 64956)",1
5549,"(14355, 64956)",1
5550,"(14356, 64956)",1
5551,"(14357, 64956)",1
5552,"(14360, 65923)",1
5553,"(3474, 62916)",1
5554,"(3988, 56771)",1
5555,"(265, 65705)",1
5556,"(5301, 56591)",1
5557,"(211, 62885)",1
5558,"(399, 62790)",1
5559,"(5998, 56625)",1
5560,"(5836, 56783)",1
5561,"(11500, 65801)",1
5562,"(1225, 56646)",1
5563,"(6812, 66576)",1
5564,"(11676, 66575)",1
5565,"(2856, 62886)",1
5566,"(4889, 56808)",1
5567,"(10602, 34368)",1
5568,"(785, 63914)",1
5569,"(2681, 56649)",2
5570,"(2875, 66499)",1
5571,"(11887, 66499)",1
5572,"(11887, 66644)",1
5573,"(399, 56558)",3
5574,"(11499, 56558)",1
5575,"(941, 56658)",2
5576,"(6411, 56588)",1
5577,"(3045, 65403)",1
5578,"(508, 62901)",1
5579,"(11457, 65712)",1
5580,"(2681, 62900)",1
5581,"(10222, 64530)",1
5582,"(4270, 44367)",1
5583,"(984, 64915)",1
5584,"(77, 64721)",2
5585,"(11581, 56645)",1
5586,"(11523, 65311)",1
5587,"(11523, 65417)",1
5588,"(861, 64090)",1
5589,"(399, 64050)",1
5590,"(7703, 64050)",1
5591,"(11440, 56489)",1
5592,"(4559, 64048)",1
5593,"(4559, 64050)",1
5594,"(8897, 65912)",1
5595,"(2608, 63978)",1
5596,"(3454, 56568)",1
5597,"(890, 56546)",1
5598,"(2681, 62885)",2
5599,"(11448, 64170)",1
5600,"(658, 56649)",1
5601,"(14430, 56590)",1
5602,"(3399, 52206)",1
5603,"(6732, 52206)",1
5604,"(2483, 62903)",1
5605,"(508, 65391)",1
5606,"(5087, 56816)",1
5607,"(6626, 56816)",1
5608,"(1514, 66105)",2
5609,"(1306, 62912)",1
5610,"(211, 66719)",1
5611,"(9512, 66719)",1
5612,"(5412, 66617)",1
5613,"(6765, 66617)",1
5614,"(7158, 66641)",1
5615,"(9882, 66641)",1
5616,"(2681, 34554)",5
5617,"(2681, 63253)",3
5618,"(6519, 63253)",1
5619,"(11948, 63253)",1
5620,"(10128, 65216)",2
5621,"(634, 63046)",1
5622,"(3352, 63046)",2
5623,"(4559, 63046)",1
5624,"(984, 62850)",1
5625,"(1096, 62850)",1
5626,"(5301, 62850)",1
5627,"(211, 63495)",1
5628,"(8016, 63495)",1
5629,"(11856, 56829)",2
5630,"(6128, 63271)",1
5631,"(4889, 63047)",1
5632,"(861, 62941)",1
5633,"(12023, 34713)",1
5634,"(2608, 63096)",1
5635,"(4912, 34713)",2
5636,"(11119, 8674)",1
5637,"(3474, 63096)",2
5638,"(11867, 62761)",1
5639,"(984, 62888)",2
5640,"(5246, 62888)",1
5641,"(8881, 3087)",1
5642,"(8881, 30511)",1
5643,"(11853, 62888)",1
5644,"(1306, 34373)",1
5645,"(2681, 62969)",1
5646,"(332, 66540)",1
5647,"(1939, 63232)",1
5648,"(3474, 64056)",2
5649,"(4268, 63232)",1
5650,"(3352, 66539)",1
5651,"(2681, 64011)",3
5652,"(5941, 65176)",3
5653,"(1087, 62969)",1
5654,"(3593, 62969)",1
5655,"(5998, 65213)",1
5656,"(2026, 64060)",1
5657,"(2305, 64060)",1
5658,"(7091, 62847)",1
5659,"(10971, 62847)",1
5660,"(11760, 62847)",1
5661,"(11515, 65605)",1
5662,"(2681, 63268)",2
5663,"(2169, 62783)",2
5664,"(5648, 63102)",1
5665,"(508, 19157)",1
5666,"(2681, 65521)",3
5667,"(6459, 62842)",1
5668,"(2947, 63144)",1
5669,"(10583, 44366)",1
5670,"(10583, 63143)",1
5671,"(6451, 63460)",1
5672,"(6451, 67930)",1
5673,"(8948, 63256)",1
5674,"(540, 22827)",1
5675,"(2681, 63057)",1
5676,"(6452, 19157)",1
5677,"(2681, 56829)",1
5678,"(11905, 63240)",1
5679,"(2681, 63276)",1
5680,"(11905, 63468)",2
5681,"(6211, 64963)",1
5682,"(3614, 64026)",1
5683,"(270, 19167)",1
5684,"(270, 22827)",1
5685,"(270, 38403)",1
5686,"(270, 44272)",1
5687,"(530, 19167)",1
5688,"(530, 22827)",1
5689,"(530, 38403)",1
5690,"(530, 44272)",1
5691,"(580, 19167)",1
5692,"(580, 22827)",1
5693,"(580, 38403)",1
5694,"(580, 44272)",1
5695,"(1339, 19167)",1
5696,"(1339, 22827)",1
5697,"(1339, 38403)",1
5698,"(1339, 44272)",1
5699,"(1380, 19167)",1
5700,"(1380, 22827)",1
5701,"(1380, 38403)",1
5702,"(1380, 44272)",2
5703,"(1434, 19167)",1
5704,"(1434, 22827)",1
5705,"(1434, 38403)",1
5706,"(1434, 44272)",1
5707,"(2207, 19167)",1
5708,"(2207, 22827)",1
5709,"(2207, 38403)",1
5710,"(2207, 44272)",1
5711,"(2224, 19167)",1
5712,"(2224, 22827)",1
5713,"(2224, 38403)",1
5714,"(2224, 44272)",1
5715,"(2357, 19167)",1
5716,"(2357, 22827)",1
5717,"(2357, 38403)",1
5718,"(3627, 19167)",1
5719,"(3627, 22827)",1
5720,"(3627, 38403)",1
5721,"(3627, 44272)",1
5722,"(4765, 19167)",1
5723,"(4765, 22827)",1
5724,"(4765, 38403)",1
5725,"(4765, 44272)",1
5726,"(6451, 19167)",1
5727,"(6451, 22827)",1
5728,"(6451, 44272)",1
5729,"(6452, 19167)",1
5730,"(6452, 22827)",1
5731,"(6452, 38403)",1
5732,"(6452, 44272)",1
5733,"(13419, 19167)",1
5734,"(13419, 22827)",1
5735,"(13419, 38403)",1
5736,"(13419, 44272)",1
5737,"(14606, 19167)",1
5738,"(14606, 22827)",1
5739,"(14606, 38403)",1
5740,"(14606, 44272)",1
5741,"(14607, 19167)",1
5742,"(14607, 22827)",1
5743,"(14607, 38403)",1
5744,"(14607, 44272)",1
5745,"(14608, 19167)",1
5746,"(14608, 22827)",1
5747,"(14608, 38403)",1
5748,"(14608, 44272)",1
5749,"(14609, 19167)",1
5750,"(14609, 22827)",1
5751,"(14609, 38403)",1
5752,"(14609, 44272)",1
5753,"(14610, 19167)",1
5754,"(14610, 22827)",1
5755,"(14610, 38403)",1
5756,"(14610, 44272)",1
5757,"(14611, 19167)",1
5758,"(14611, 22827)",1
5759,"(14611, 38403)",1
5760,"(14611, 44272)",1
5761,"(14612, 19167)",1
5762,"(14612, 22827)",1
5763,"(14612, 38403)",1
5764,"(14612, 44272)",1
5765,"(14613, 19167)",1
5766,"(14613, 22827)",1
5767,"(14613, 38403)",1
5768,"(14613, 44272)",1
5769,"(14614, 19167)",1
5770,"(14614, 22827)",1
5771,"(14614, 38403)",1
5772,"(14614, 44272)",1
5773,"(14615, 19167)",1
5774,"(14615, 22827)",1
5775,"(14615, 38403)",1
5776,"(14615, 44272)",1
5777,"(8408, 22827)",1
5778,"(8408, 34713)",1
5779,"(12068, 63533)",1
5780,"(5611, 2332)",2
5781,"(6211, 2332)",1
5782,"(12022, 34713)",1
5783,"(12029, 22827)",1
5784,"(1452, 63211)",1
5785,"(2681, 63192)",2
5786,"(755, 66662)",1
5787,"(9473, 22827)",1
5788,"(3037, 63378)",1
5789,"(12080, 22827)",1
5790,"(2681, 63145)",5
5791,"(2080, 63496)",1
5792,"(2604, 66621)",1
5793,"(2489, 63210)",1
5794,"(11832, 62880)",1
5795,"(3445, 65020)",1
5796,"(530, 64665)",1
5797,"(6640, 64665)",1
5798,"(5301, 63076)",1
5799,"(5301, 63381)",1
5800,"(399, 63160)",1
5801,"(4707, 56844)",1
5802,"(399, 56844)",1
5803,"(151, 62879)",1
5804,"(151, 62944)",1
5805,"(5246, 62969)",1
5806,"(2235, 63096)",1
5807,"(1153, 63145)",1
5808,"(2681, 66607)",4
5809,"(2681, 63519)",6
5810,"(1031, 62781)",1
5811,"(8156, 62781)",1
5812,"(13363, 66550)",1
5813,"(2681, 64056)",1
5814,"(2681, 63482)",1
5815,"(98, 63235)",2
5816,"(5301, 63173)",4
5817,"(8956, 62834)",1
5818,"(11860, 62834)",1
5819,"(6467, 63233)",3
5820,"(332, 62880)",1
5821,"(14665, 66550)",1
5822,"(2681, 63260)",1
5823,"(8278, 66630)",2
5824,"(744, 66630)",2
5825,"(2026, 63198)",1
5826,"(9911, 65609)",1
5827,"(2239, 66121)",1
5828,"(2239, 63375)",1
5829,"(9525, 65608)",1
5830,"(5087, 63287)",1
5831,"(11907, 63468)",1
5832,"(8713, 63256)",1
5833,"(4460, 63107)",1
5834,"(4460, 63199)",1
5835,"(830, 62888)",2
5836,"(830, 63267)",1
5837,"(11862, 64296)",1
5838,"(5757, 56857)",3
5839,"(399, 63267)",1
5840,"(588, 63267)",1
5841,"(941, 63267)",1
5842,"(944, 63267)",1
5843,"(1084, 63267)",1
5844,"(2483, 63267)",2
5845,"(2687, 63267)",1
5846,"(2959, 63267)",1
5847,"(2978, 63267)",1
5848,"(3645, 63267)",1
5849,"(4460, 63267)",1
5850,"(6500, 63267)",1
5851,"(6752, 63267)",1
5852,"(7604, 63267)",1
5853,"(11661, 63267)",1
5854,"(13036, 63267)",1
5855,"(14788, 63267)",1
5856,"(830, 63129)",1
5857,"(830, 64057)",1
5858,"(11695, 66672)",1
5859,"(14577, 66686)",2
5860,"(15038, 66686)",1
5861,"(15039, 66686)",1
5862,"(14826, 65955)",1
5863,"(6194, 63275)",1
5864,"(9231, 63285)",1
5865,"(14805, 63285)",1
5866,"(14806, 63285)",1
5867,"(1045, 63498)",1
5868,"(1392, 63498)",1
5869,"(2681, 63498)",1
5870,"(14845, 63498)",1
5871,"(14846, 63498)",1
5872,"(14848, 63498)",1
5873,"(960, 65322)",1
5874,"(960, 65323)",1
5875,"(2681, 63491)",1
5876,"(9311, 63143)",1
5877,"(894, 63096)",1
5878,"(14807, 63285)",1
5879,"(890, 62880)",1
5880,"(14829, 44342)",1
5881,"(9458, 63152)",1
5882,"(14767, 63211)",2
5883,"(9073, 63503)",1
5884,"(2681, 62765)",5
5885,"(6170, 62814)",1
5886,"(12062, 63498)",1
5887,"(11804, 66540)",1
5888,"(11948, 62888)",1
5889,"(399, 64056)",2
5890,"(984, 65215)",1
5891,"(6557, 65728)",1
5892,"(9073, 64593)",1
5893,"(10279, 66635)",1
5894,"(12019, 66635)",1
5895,"(2677, 63273)",1
5896,"(5729, 63273)",1
5897,"(12051, 63285)",1
5898,"(10834, 66594)",1
5899,"(77, 63051)",1
5900,"(830, 62933)",1
5901,"(8948, 63253)",1
5902,"(11947, 63253)",1
5903,"(3101, 65949)",2
5904,"(1749, 64011)",1
5905,"(3474, 63121)",2
5906,"(498, 30456)",1
5907,"(12220, 67929)",1
5908,"(12220, 67930)",1
5909,"(2681, 63530)",1
5910,"(2681, 62816)",1
5911,"(12037, 66550)",1
5912,"(2681, 63133)",2
5913,"(4273, 63133)",1
5914,"(3474, 63161)",2
5915,"(11759, 62944)",1
5916,"(11759, 64597)",1
5917,"(278, 64197)",1
5918,"(5234, 64197)",1
5919,"(7005, 63241)",2
5920,"(11854, 62842)",1
5921,"(308, 62977)",1
5922,"(960, 62977)",1
5923,"(2026, 62977)",1
5924,"(6035, 62977)",1
5925,"(6114, 62977)",1
5926,"(10092, 62977)",1
5927,"(10867, 62977)",1
5928,"(11731, 62977)",1
5929,"(11732, 62977)",1
5930,"(12737, 62977)",1
5931,"(11486, 34368)",1
5932,"(11486, 44083)",1
5933,"(11717, 34368)",1
5934,"(11717, 44083)",1
5935,"(11804, 34368)",1
5936,"(2681, 62837)",8
5937,"(1330, 34506)",1
5938,"(4707, 34506)",1
5939,"(778, 63176)",1
